doi,filename
10.1061/JSDEAG.0000201,STDB-0100108401023-1958.pdf
10.1061/JSDEAG.0000202,STDB-0100108401024-1958.pdf
10.1061/JSDEAG.0000205,STDB-0100108401025-1958.pdf
10.1061/JSDEAG.0000206,STDB-0100108401026-1958.pdf
10.1061/JSDEAG.0000207,STDB-0100108401027-1958.pdf
10.1061/JSDEAG.0000208,STDB-0100108402001-1958.pdf
10.1061/JSDEAG.0000212,STDB-0100108402002-1958.pdf
10.1061/JSDEAG.0000211,STDB-0100108402003-1958.pdf
10.1061/JSDEAG.0000209,STDB-0100108402004-1958.pdf
10.1061/JSDEAG.0000215,STDB-0100108402005-1958.pdf
10.1061/JSDEAG.0000213,STDB-0100108402006-1958.pdf
10.1061/JSDEAG.0000210,STDB-0100108402007-1958.pdf
10.1061/JSDEAG.0000214,STDB-0100108402008-1958.pdf
10.1061/JSDEAG.0000221,STDB-0100108402009-1958.pdf
10.1061/JSDEAG.0000227,STDB-0100108402010-1958.pdf
10.1061/JSDEAG.0000216,STDB-0100108402011-1958.pdf
10.1061/JSDEAG.0000217,STDB-0100108402012-1958.pdf
10.1061/JSDEAG.0000218,STDB-0100108402013-1958.pdf
10.1061/JSDEAG.0000219,STDB-0100108402014-1958.pdf
10.1061/JSDEAG.0000220,STDB-0100108402015-1958.pdf
10.1061/JSDEAG.0000222,STDB-0100108402016-1958.pdf
10.1061/JSDEAG.0000223,STDB-0100108402017-1958.pdf
10.1061/JSDEAG.0000224,STDB-0100108402018-1958.pdf
10.1061/JSDEAG.0000225,STDB-0100108402019-1958.pdf
10.1061/JSDEAG.0000226,STDB-0100108402020-1958.pdf
10.1061/JSDEAG.0000234,STDB-0100108403001-1958.pdf
10.1061/JSDEAG.0000228,STDB-0100108403002-1958.pdf
10.1061/JSDEAG.0000240,STDB-0100108403003-1958.pdf
10.1061/JSDEAG.0000233,STDB-0100108403004-1958.pdf
10.1061/JSDEAG.0000232,STDB-0100108403005-1958.pdf
10.1061/JSDEAG.0000236,STDB-0100108403006-1958.pdf
10.1061/JSDEAG.0000235,STDB-0100108403007-1958.pdf
